request_id,created_at,status_code,time_to_first_token,time_to_completion,model,api_key_id,project_id,input_tokens,input_non_cached_tokens,input_cached_tokens,input_audio_seconds,output_tokens
req_01m23vnt0ae8krxjh9vqhmke5k,1788983568394,200,0.248176,0.291294,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,1171,1171,0,0,20
req_01m23vnt05eqja78j76s7g4v5t,1788983568389,200,0,10.298839,groq/compound,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0
req_01m23vnphne7wv3mn1v7zzeyza,1788983564853,429,0,0.005229,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m23mbjzvez7b6x1j3fte0zhs` service tier `on_demand` on tokens per minute (TPM): Limit 8000, Used 3157, Requested 5132. Please try again in 2.1675s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01m23vnng3en88rxaspnhhdft5,1788983563779,200,0.780848,1.072844,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,2165,2165,0,0,130
req_01m23vnm3den6a14eak6wjgs01,1788983562349,200,0.280006,0.785922,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,2055,2055,0,0,225
req_01m23vnhvnepcrqwkhchbgssfz,1788983560053,200,0.275334,1.34262,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,2001,2001,0,0,473
req_01m23vnfqbenqt3wfb7xerzvh5,1788983557867,200,0.26961,1.639271,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,1914,1914,0,0,607
req_01m23vnd80esxb60nxqvd29ym0,1788983555328,200,0.267137,2.012782,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,1827,1827,0,0,774
req_01m23vn61ge4hrr3vafqfqdrf1,1788983547952,200,1.130023,3.244191,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,1739,1739,0,0,937
req_01m23vn3s9e6e9j0rpc3npzyaj,1788983545641,200,0.27323,1.678525,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,1574,1574,0,0,622
req_01m23vn38xezg9d4wh8tzkp580,1788983545117,200,0.481208,0.524227,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,1171,1171,0,0,20
req_01m23vn38qexj9nc767hqnj2sf,1788983545111,429,0,19.747222,groq/compound,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m23mbjzvez7b6x1j3fte0zhs` service tier `on_demand` on tokens per minute (TPM): Limit 8000, Used 3157, Requested 5132. Please try again in 2.1675s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"compound\"}"
req_01m23vn1gve3zr34jjj8rfxja3,1788983543323,200,0.170332,0.991963,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,1882,1882,0,0,393
req_01m23vn136ewmbap5cvv3vex53,1788983542886,200,0.260566,0.436869,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,1425,1425,0,0,79
req_01m23vn0t6ea7abzkxmctvn3rg,1788983542598,200,0.243588,0.286767,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,1022,1022,0,0,20
req_01m23vn0t5ef3b34p6fk0re587,1788983542597,200,0,1.718891,groq/compound,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0
req_01m23vmaemer99t5fwryj0m8rn,1788983519700,429,0,0.003871,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m23mbjzvez7b6x1j3fte0zhs` service tier `on_demand` on tokens per minute (TPM): Limit 8000, Used 6902, Requested 3982. Please try again in 21.63s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01m23vm9jjeg0vndymp0jpv2hz,1788983518802,200,0.669144,0.89782,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,1425,1425,0,0,102
req_01m23vm95mekvbjaja2m2pn8mp,1788983518388,200,0.370553,0.413507,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,1022,1022,0,0,20
req_01m23vm95feghs512x6tn0nzmc,1788983518383,429,0,1.321882,groq/compound,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m23mbjzvez7b6x1j3fte0zhs` service tier `on_demand` on tokens per minute (TPM): Limit 8000, Used 6902, Requested 3982. Please try again in 21.63s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"compound\"}"
req_01m23vm68ve0fat0qfv6jqyy61,1788983515419,200,0.236297,2.207727,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,618,618,0,0,943
req_01m23vm5yvektr1bar8zw2ezjg,1788983515099,200,0.23378,0.319757,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,754,754,0,0,39
req_01m23vm5bkewqa122kx20hhe3q,1788983514483,200,0.572502,0.615646,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,351,351,0,0,20
req_01m23vm5bge3ashcg0b3v42h4h,1788983514480,200,0,3.147009,groq/compound,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0
req_01m23vm326ee5bqn00cjw3qs6q,1788983512134,200,0.144746,1.511648,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,470,470,0,0,649
req_01m23vm2bye5er0tv8by82cryw,1788983511422,200,0.605451,0.711784,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,671,671,0,0,48
req_01m23vm1kxed49v1vnp6kpmxe9,1788983510653,200,0.724595,0.767802,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,268,268,0,0,20
req_01m23vm1kvefztxzkybpwma8dw,1788983510651,200,0,2.995668,groq/compound,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0
req_01m23vkvdye2c8zr9hjqh17fbq,1788983504318,429,0,0.001738,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m23mbjzvez7b6x1j3fte0zhs` service tier `on_demand` on tokens per minute (TPM): Limit 8000, Used 6271, Requested 2385. Please try again in 4.92s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01m23vkv2gef9ara6pe85yta4z,1788983503952,200,0.223087,0.365403,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,671,671,0,0,64
req_01m23vkttbe2qszva0kdebszn3,1788983503691,200,0.217159,0.260426,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,268,268,0,0,20
req_01m23vkttaeyb9hapf1mb6tmd3,1788983503690,429,0,0.630203,groq/compound,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m23mbjzvez7b6x1j3fte0zhs` service tier `on_demand` on tokens per minute (TPM): Limit 8000, Used 6271, Requested 2385. Please try again in 4.92s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"compound\"}"
req_01m23vkrxneqa9dcvpctersjpw,1788983501749,200,0.319005,1.226703,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,429,429,0,0,435
req_01m23vkrmee10s6tjkk61kf353,1788983501454,200,0.226313,0.29429,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,625,625,0,0,31
req_01m23vkrckethr3ddm7a26d106,1788983501203,200,0.207784,0.250951,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,222,222,0,0,20
req_01m23vkrccewnvptwrvzxfpczp,1788983501196,200,0,1.780127,groq/compound,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0
req_01m23vkpwbeaf9xvy6q7wksvb4,1788983499659,200,0.111776,0.826403,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,395,395,0,0,341
req_01m23vkpfsex08w8eevypwxpxv,1788983499257,200,0.263892,0.401723,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,591,591,0,0,62
req_01m23vkp73enhae2t61d3s2rhx,1788983498979,200,0.23414,0.277325,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,188,188,0,0,20
req_01m23vkp70emhrmqvdsz1d6r8y,1788983498976,200,0,1.510141,groq/compound,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0
req_01m23vkm66e34v6vbrcv5qrpyq,1788983496902,200,0.043834,1.216093,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,543,543,0,0,559
req_01m23vkk5kex3bzsvwfnr7qxfr,1788983495859,200,0.122404,1.04229,llama-3.3-70b-versatile,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,683,683,0,0,285
req_01m23vkk5ge3c8wcbcne5kks3f,1788983495856,200,0,2.262311,groq/compound-mini,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0
req_01m23vkhc5e70rf7k4ra266ahk,1788983494021,200,0.324633,0.749748,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,464,464,0,0,204
req_01m23vkgvxeekbrqm519y29gb5,1788983493501,200,0.124411,0.519394,llama-3.3-70b-versatile,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,598,598,0,0,101
req_01m23vkgvteastsd0jhawg5vad,1788983493498,200,0,1.272605,groq/compound-mini,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0
req_01m23vk6e8e6h9sm5mq862mx2m,1788983482824,429,0,0.001755,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m23mbjzvez7b6x1j3fte0zhs` service tier `on_demand` on tokens per minute (TPM): Limit 8000, Used 5762, Requested 2363. Please try again in 937.5ms. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01m23vk5z2e84s58twakrxnkmf,1788983482338,200,0.123417,0.486096,llama-3.3-70b-versatile,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,598,598,0,0,85
req_01m23vk5z1eyarn9mnpte5z557,1788983482337,429,0,0.489997,groq/compound-mini,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m23mbjzvez7b6x1j3fte0zhs` service tier `on_demand` on tokens per minute (TPM): Limit 8000, Used 5762, Requested 2363. Please try again in 937.5ms. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"compound\"}"
req_01m23vk497ebe8q67wwkr5hvkh,1788983480615,200,0.243446,0.937036,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,392,392,0,0,330
req_01m23vk421eptayyeryes5qwvm,1788983480385,200,0.081146,0.229621,llama-3.3-70b-versatile,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,525,525,0,0,47
req_01m23vk41zee8bdm52r852qp3j,1788983480383,200,0,1.170012,groq/compound-mini,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0
req_01m23vjzzme74r3empyevp2he9,1788983476212,429,0,0.00275,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m23mbjzvez7b6x1j3fte0zhs` service tier `on_demand` on tokens per minute (TPM): Limit 8000, Used 5920, Requested 2468. Please try again in 2.91s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01m23vjzs2e6fb4bvzj2vkqfgr,1788983476002,200,0.081811,0.210154,llama-3.3-70b-versatile,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,525,525,0,0,51
req_01m23vjzrze53s2nskkffe7783,1788983475999,429,0,0.216954,groq/compound-mini,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m23mbjzvez7b6x1j3fte0zhs` service tier `on_demand` on tokens per minute (TPM): Limit 8000, Used 5920, Requested 2468. Please try again in 2.91s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"compound\"}"
req_01m23vjy1eekf8qjbwvq081mft,1788983474222,200,0.260531,0.87759,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,323,323,0,0,292
req_01m23vjxp6emns7nn84dcbr9yy,1788983473862,200,0.077929,0.359593,llama-3.3-70b-versatile,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,456,456,0,0,78
req_01m23vjxp1eyb8t5erk775yzy8,1788983473857,200,0,1.242823,groq/compound-mini,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0
req_01m23vjteve2br85zx1g27ks38,1788983470555,429,0,0.001819,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m23mbjzvez7b6x1j3fte0zhs` service tier `on_demand` on tokens per minute (TPM): Limit 8000, Used 6058, Requested 2222. Please try again in 2.1s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01m23vjt5feqrrewzfh0x0p045,1788983470255,200,0.07508,0.299332,llama-3.3-70b-versatile,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,456,456,0,0,62
req_01m23vjt5ee8s93etvtb54fy25,1788983470254,429,0,0.303202,groq/compound-mini,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m23mbjzvez7b6x1j3fte0zhs` service tier `on_demand` on tokens per minute (TPM): Limit 8000, Used 6058, Requested 2222. Please try again in 2.1s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"compound\"}"
req_01m23vjrptecqsgt26rxzrdxvd,1788983468762,200,0.105324,0.730281,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,269,269,0,0,299
req_01m23vjreveeprw9nk77mt7557,1788983468507,200,0.075464,0.2545,llama-3.3-70b-versatile,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,402,402,0,0,38
req_01m23vjrereeh8fgx38me2e22w,1788983468504,200,0,0.988427,groq/compound-mini,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0
req_01m23vjpy8e8y93k09f30tg64v,1788983466952,200,0.09982,0.771818,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,229,229,0,0,321
req_01m23vjpmgegx8raqwpz7kq43r,1788983466640,200,0.074651,0.312165,llama-3.3-70b-versatile,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,362,362,0,0,90
req_01m23vjpmee41tfgxbtq9j933q,1788983466638,200,0,1.087028,groq/compound-mini,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0
req_01m23vjf63e2wrx11sykfp8bpe,1788983459011,429,0,0.002033,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m23mbjzvez7b6x1j3fte0zhs` service tier `on_demand` on tokens per minute (TPM): Limit 8000, Used 6477, Requested 2305. Please try again in 5.865s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01m23vjev4eqztjf9qdm97cks8,1788983458660,200,0.073436,0.350608,llama-3.3-70b-versatile,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,362,362,0,0,89
req_01m23vjev1emp93tnfze9xj6wb,1788983458657,429,0,0.35651,groq/compound-mini,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m23mbjzvez7b6x1j3fte0zhs` service tier `on_demand` on tokens per minute (TPM): Limit 8000, Used 6477, Requested 2305. Please try again in 5.865s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"compound\"}"
req_01m23vja1yefes6mj32qac1529,1788983453758,200,0.181958,4.151819,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,3303,3303,0,0,1899
req_01m23vj9dnejcs5mm3h4ahmt46,1788983453109,200,0.359186,0.648071,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,3455,3455,0,0,129
req_01m23vj7kxe2za4fkh9amz5a7g,1788983451261,200,0.43432,1.329488,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,3189,3189,0,0,398
req_01m23vj55aesqsm0h0bmpb7pzq,1788983448746,200,0.854973,2.011839,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,3073,3073,0,0,514
req_01m23vj2v1e19tdzz91pe4taxt,1788983446369,200,0.305209,1.862329,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,3012,3012,0,0,691
req_01m23vj0bbeknr9twacfkegdc0,1788983443819,200,0.373829,1.895585,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,2972,2972,0,0,676
req_01m23vhxswearsc68htdhv366z,1788983441212,200,0.313982,2.088793,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,2921,2921,0,0,787
req_01m23vhtrsemj9bermr3z0vtqk,1788983438105,200,0.674421,2.5401160000000003,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,2864,2864,0,0,827
req_01m23vhr47erasc0eg8keyz3gn,1788983435399,200,0.379093,2.195255,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,2794,2794,0,0,806
req_01m23vhkwqexprgfya96n5tg2z,1788983431063,200,1.7548270000000001,3.463124,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,2738,2738,0,0,758
req_01m23vhhj6evt9z4mcyjm9mzks,1788983428678,200,0.63549,1.867794,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,2616,2616,0,0,547
req_01m23vhg6je8x9hja92qwk6mkf,1788983427282,200,1.35284,1.396315,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,2213,2213,0,0,20
req_01m23vhg6fee18tne1vhg4n3jp,1788983427279,200,0,30.631432,groq/compound,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0
req_01m23vhew8edzre81b6pm1g400,1788983425928,200,0.168323,0.666456,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,2321,2321,0,0,240
req_01m23vhec9e148vmrwa2c94ywc,1788983425417,200,0.326994,0.510028,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,2505,2505,0,0,82
req_01m23vhe1de6x8tmnce7q0xyeb,1788983425069,200,0.3046,0.347623,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,2102,2102,0,0,20
req_01m23vhe17en7r7yxvf84ax14b,1788983425063,200,0,1.531795,groq/compound,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0
req_01m23vh8zde8mvy37rvvqs18sr,1788983419885,200,0.079119,4.45112,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,562,562,0,0,2076
req_01m23vh8jae8h87ckcq66c29d8,1788983419466,200,0.330359,0.418663,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,726,726,0,0,40
req_01m23vh89eec1bexybdpyxyyf7,1788983419182,200,0.239853,0.283187,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,323,323,0,0,20
req_01m23vh899ec7r5w38zt4zb049,1788983419177,200,0,5.158941,groq/compound,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0
req_01m23vh6tjecqtydxyzy9q6167,1788983417682,200,0.038996,0.750103,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,467,467,0,0,335
req_01m23vh6gfek096bf71x2t9999,1788983417359,200,0.225592,0.322895,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,669,669,0,0,44
req_01m23vh68mejet8tx6z20wjf1d,1788983417108,200,0.207079,0.250314,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,266,266,0,0,20
req_01m23vh68kemz9cw6406qa09wa,1788983417107,200,0,1.325755,groq/compound,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0
req_01m23vh4ajezhvf5af1qn6e8r1,1788983415122,200,0.317479,1.199231,openai/gpt-oss-120b,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,424,424,0,0,422
req_01m23vh41gejqb15wtehpac75t,1788983414832,200,0.221868,0.289767,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,622,622,0,0,31
req_01m23vh3sreka8bnxhb6j8rypc,1788983414584,200,0.204378,0.247499,meta-llama/llama-4-scout-17b-16e-instruct,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,219,219,0,0,20
req_01m23vh3smercsqc078qamcabp,1788983414580,200,0,1.741829,groq/compound,key_01m23r25jhen6akzvxrv7md53t,project_01m23mbkzpead8sdmz5yb106vf,0,0,0,0,0
